65999.6670 72211.0940 75385.2110 83016.5090 60499.5920 69110.0670 71773.0180 75557.4050 56989.5260 63232.7640 64832.9000 70328.3290 53812.4130 56944.6090 56420.3450 64242.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
67666.5970 74549.6930 75561.6310 82762.1300 60270.8970 67279.5680 72128.0380 75011.4030 56832.1720 62362.4440 67321.5720 71840.4810 54581.3520 58935.5710 57802.0180 63799.6080 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
68117.9700 73185.9350 78521.7940 86087.3600 61450.5850 64593.8470 70711.4230 78101.3460 56515.8780 59663.3610 65030.5160 68476.3400 50144.9560 54572.4900 60073.2370 64299.6590 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
63596.7650 73073.0090 72954.8260 84243.5350 62590.7040 68630.6790 71934.6790 74058.6070 57428.4570 61163.3960 64856.5720 69897.3150 55160.6110 57142.0320 58357.2800 61774.9190 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
67859.5470 72297.4820 83562.2950 83546.7650 62678.2940 63469.6210 67062.9910 79050.3170 54073.7770 59859.6940 63801.0450 70566.4340 52095.5800 55852.4240 61133.6160 65018.4670 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
66436.8130 73007.4000 76964.9900 88347.9130 59735.2340 65663.4920 75583.3520 76158.0980 57357.5970 61100.0120 65456.4370 68637.2670 52996.0700 57372.4260 58045.0660 63886.6350 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
66054.2930 69220.6080 76906.0780 86353.0700 66064.9020 67568.7720 70480.1540 78345.3530 57957.7540 60330.8010 67419.5990 70007.8180 51803.4670 56033.7700 59090.5360 64389.4860 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
71032.9570 75608.4720 81857.3400 81493.2160 61074.1880 67408.2530 68877.5220 77039.1880 54705.3830 59211.3180 64552.5820 65710.0380 54658.3650 55349.4270 58845.5030 63597.8160 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
63975.5950 70430.8780 76433.8600 87924.3260 61442.5920 69355.8010 74645.9710 77947.4670 56572.9980 60613.0240 67391.9930 71269.3120 49931.5080 55669.2310 61085.2500 64931.0590 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
65802.6790 70838.6710 80811.0220 84230.4210 61294.1220 65187.1270 70777.3300 76213.3340 55383.1140 60439.8370 63336.8310 70849.3240 54857.7500 56112.6880 58165.8680 62445.0310 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
70407.4010 77674.9250 82078.5170 88096.0560 60491.5730 66895.7820 72657.6300 74846.4430 55758.1360 61365.1940 64503.3740 69010.6690 53484.9970 57631.4850 59906.7880 63549.2810 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
66049.3440 71506.6220 76555.9750 82518.9210 62909.1800 61598.7890 69444.5110 77296.5980 56531.5360 57769.8530 64223.6790 70132.4780 52687.6520 54458.4770 59303.6130 63305.8410 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
70133.5290 70847.9440 77299.3780 82948.0990 61624.0960 68933.5870 73632.6020 80405.7260 57106.3260 60148.8050 65312.5780 70241.2830 51042.9060 55128.8920 59341.2090 64065.0850 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
65945.7010 77809.4730 78892.7600 91304.0940 59841.1910 67557.8520 67944.1820 74590.0940 56114.8100 60408.2680 66289.3490 70520.3670 53280.6010 58373.9000 59854.3230 64144.8810 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
66641.6840 70341.0740 82289.8820 82616.9690 63646.1870 66636.5670 72798.5320 77395.5870 55647.2550 61120.7630 63935.1140 66687.0760 52559.2070 54050.1100 59392.6110 63764.0710 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
