-369.631790 -249.404000 
-379.980540 -227.436150 
-362.931940 -220.477950 
-366.526150 -257.024170 
-366.817350 -255.560440 
-360.927160 -237.295900 
-362.235640 -260.765700 
-363.656680 -260.550300 
-367.857390 -240.296340 
-370.347310 -244.829510 
-357.411810 -243.337880 
-359.782010 -251.186370 
-374.806580 -270.172660 
-370.315230 -246.486720 
-357.825040 -248.892640 
-358.276830 -282.842850 
-376.756580 -250.594920 
-385.251760 -280.407840 
-375.545200 -254.368950 
-380.408200 -244.987600 
-378.909650 -252.657890 
-377.900530 -229.051720 
-361.531880 -247.594330 
-374.123430 -258.097290 
-367.663400 -246.685860 
-365.348170 -277.333470 
-377.871310 -263.435790 
-380.411250 -284.468340 
-365.302000 -261.307090 
-383.619830 -237.301900 
-381.758890 -237.026230 
-371.745870 -218.966530 
-375.124570 -234.093510 
-372.905890 -240.449100 
-369.522980 -239.258890 
-379.257460 -253.389820 
-372.720240 -274.960770 
-370.789960 -233.336080 
-377.471970 -228.315270 
-365.455830 -275.386420 
-365.448070 -259.558580 
-371.731600 -239.574020 
-374.383500 -254.128820 
-376.249750 -264.699180 
-376.361260 -243.955240 
-362.308860 -274.371010 
-367.137260 -258.242080 
-371.912640 -265.964770 
-369.875180 -264.979920 
-364.717850 -238.053370 
-375.643210 -255.379500 
-359.740360 -230.249420 
-370.540970 -255.175900 
-364.270450 -244.218170 
-376.112170 -249.191990 
-383.056400 -279.281150 
-371.880780 -252.965200 
-377.806870 -254.511930 
-382.085070 -254.688240 
-373.286980 -259.928220 
-377.543380 -257.691260 
-370.938110 -248.300080 
-364.965390 -241.193190 
-374.896500 -257.017160 
-371.138620 -269.427640 
-373.064160 -237.430990 
-365.113630 -254.487320 
-368.058870 -261.730380 
-358.693710 -248.427310 
-370.618460 -256.348650 
-365.238800 -251.763910 
-362.987290 -296.459270 
-369.451860 -259.535390 
-372.494810 -272.240470 
-363.483950 -269.107330 
-372.508930 -271.606400 
-390.006680 -247.905380 
-389.815720 -245.619820 
-384.222790 -236.793080 
-380.956980 -238.343550 
-369.686930 -244.155020 
-376.314050 -278.817040 
-365.002900 -278.031050 
-359.390310 -258.857740 
-372.546800 -295.563820 
-358.272780 -283.095200 
-377.940840 -266.019430 
-375.744840 -255.228860 
-373.584290 -270.784150 
-378.859420 -269.726290 
-378.811430 -254.601730 
-373.392680 -279.097050 
-365.385520 -274.374930 
-366.048570 -287.349660 
-359.119150 -276.651990 
-365.864180 -294.518010 
-368.445330 -273.094770 
-373.636490 -248.191890 
-377.956010 -256.329750 
-385.454130 -267.753740 
-386.906860 -266.199790 
-389.470750 -253.116640 
-380.198800 -272.045360 
-369.938570 -271.248760 
-361.751910 -264.775470 
-369.674300 -252.033660 
-364.763930 -238.156430 
-371.756440 -241.618260 
-361.823000 -255.110560 
-371.505410 -244.513340 
-365.563790 -229.902530 
-379.202360 -242.058360 
-371.629200 -256.163940 
-366.905700 -253.853300 
-365.808230 -269.563940 
-372.541620 -247.662840 
-354.341490 -253.033430 
-366.019780 -242.637910 
-355.920650 -265.184300 
-369.418450 -265.082200 
-371.256390 -254.384230 
-374.805260 -273.843760 
-385.240400 -295.335880 
-378.712050 -277.874360 
-383.042500 -258.358500 
-380.668420 -275.754520 
-379.158190 -278.218580 
-383.928970 -246.917420 
-382.388810 -254.500150 
-375.336420 -260.754290 
-374.949430 -272.358560 
-369.378670 -268.871420 
-367.668470 -254.691060 
-382.877640 -249.909540 
-377.968500 -263.721990 
-381.496170 -243.245370 
-382.989460 -254.923050 
-370.725250 -251.124120 
-368.481510 -242.801180 
-361.883980 -275.704580 
-356.837090 -278.779550 
-356.747590 -270.034300 
-366.636500 -286.774270 
-361.516810 -283.419430 
-362.170140 -268.808320 
-365.198940 -254.554080 
-372.186850 -226.468860 
-374.522100 -257.661280 
-370.193950 -235.902090 
-364.524690 -223.784680 
-355.421430 -248.418730 
-361.503140 -248.544500 
-349.954740 -233.478410 
-362.760820 -256.016200 
-364.421970 -246.520940 
-368.034600 -250.219660 
-369.372480 -255.312340 
-367.646980 -265.872890 
-372.531480 -257.333780 
-377.242470 -266.206140 
-359.545730 -274.750340 
-363.497950 -263.431820 
-362.343680 -253.062770 
-358.879160 -254.106900 
-349.513340 -249.622920 
-352.710220 -258.000370 
-362.365310 -262.949520 
-381.329080 -276.956360 
-367.791170 -283.065940 
-370.814890 -269.941320 
-383.833350 -274.157310 
-380.343130 -290.239910 
-381.272310 -269.103650 
-375.780620 -280.729140 
-380.450200 -272.535670 
-385.119810 -256.440110 
-380.433900 -240.510580 
-379.037870 -216.779330 
-384.764840 -252.133570 
-381.671080 -235.035180 
-377.439930 -259.904990 
-372.124860 -228.539660 
-376.672110 -233.317220 
-371.745220 -243.869520 
-384.747900 -255.598750 
-378.566960 -238.152090 
-374.440510 -231.561610 
-378.913200 -274.441060 
-380.802220 -259.099350 
-370.409480 -292.043180 
-372.611400 -279.330970 
-366.050900 -280.057790 
-369.318630 -267.493480 
-382.183840 -250.391560 
-375.990970 -251.766150 
-378.363350 -259.745630 
-378.935260 -278.843090 
-384.584110 -241.360080 
-380.303050 -237.985380 
-384.371120 -277.146450 
-374.226830 -254.079240 
-365.968900 -284.370250 
-377.674920 -259.085710 
-366.253790 -277.041220 
-376.003640 -274.698960 
-382.037770 -287.645320 
-389.449330 -291.250410 
-393.649120 -252.431240 
-387.155550 -278.254160 
-392.979980 -273.396520 
-374.526120 -269.923990 
-373.727390 -259.891120 
-383.601750 -255.826690 
-386.932900 -266.373620 
-371.846630 -271.008570 
-371.995100 -271.140140 
-370.040880 -269.210050 
-361.897740 -264.255380 
-360.223520 -259.584010 
-367.021480 -236.579440 
-355.516630 -253.289650 
-362.776490 -257.090290 
-354.524120 -275.050770 
-368.342870 -249.482050 
-364.715950 -264.549560 
-370.506680 -255.278220 
-368.328930 -249.992880 
-362.295580 -264.896830 
-376.660540 -262.721740 
-389.013980 -260.762730 
-372.778400 -227.877550 
-373.479080 -220.590780 
-384.282470 -244.734780 
-379.649820 -249.161950 
-373.250210 -243.940280 
-387.131870 -213.768310 
-378.008110 -243.465550 
-369.169060 -245.345410 
-368.894620 -280.495470 
-359.123610 -262.515260 
-360.709750 -278.106620 
-362.041780 -253.199730 
-365.624020 -270.014640 
-382.916230 -241.693070 
-380.196710 -263.748690 
-381.491670 -250.402260 
-375.257430 -234.800400 
-367.165180 -257.456180 
-365.153300 -256.877490 
-366.117270 -258.891840 
-362.769020 -287.769540 
-360.785310 -278.350940 
-363.764460 -275.603530 
-377.672050 -254.219020 
-376.973270 -260.488430 
-384.105010 -236.397350 
-384.820480 -245.044420 
-384.472750 -253.289160 
-375.699140 -253.478980 
-378.033400 -233.685190 
-370.637830 -246.832750 
-368.559060 -272.356890 
-371.334630 -279.985220 
-379.011610 -270.296790 
-364.568890 -249.819910 
-370.834300 -254.378870 
-370.893940 -237.625450 
-384.199300 -238.653730 
-377.542400 -247.826870 
-376.855410 -259.304200 
-379.803490 -257.388030 
-390.738560 -262.193820 
-376.945040 -273.321710 
-376.819210 -272.709880 
-370.887700 -264.413290 
-370.637350 -272.427410 
-370.911740 -250.705760 
-360.516240 -235.592670 
-372.179960 -263.652250 
-372.431190 -256.690880 
-375.281400 -286.983480 
-380.089540 -252.357160 
-378.574100 -254.449900 
-373.107440 -273.422680 
-373.933990 -261.849780 
-370.705750 -259.208660 
-365.058850 -244.896620 
-366.275990 -233.759730 
-365.723300 -254.947660 
-385.130240 -239.865630 
-385.582340 -242.632340 
-382.853990 -260.834330 
-382.176370 -279.480570 
-378.496090 -267.314200 
-367.617860 -273.021090 
-362.101140 -259.812310 
-366.830650 -252.364980 
-368.676560 -243.658410 
-372.912560 -247.755260 
-366.822310 -234.957250 
-372.021590 -239.924780 
-385.694660 -236.791680 
-389.341800 -244.358490 
-378.596400 -267.733930 
-373.366590 -281.144270 
-373.302460 -257.940160 
-368.345210 -266.086580 
-363.161810 -282.017670 
-377.394390 -283.405560 
-359.131330 -234.902460 
-375.921820 -255.893410 
-377.263920 -242.297570 
-356.360990 -266.380770 
-382.874070 -258.977720 
-370.296430 -252.130210 
-368.642230 -268.063220 
-370.239730 -263.768750 
-362.884940 -267.718070 
-359.063970 -257.214390 
-356.407530 -246.617380 
-383.342780 -253.330230 
-365.026790 -260.401510 
-383.207060 -254.410020 
-367.294390 -263.975650 
-372.058280 -248.510280 
-374.053930 -265.543200 
-358.143710 -262.510250 
-365.002160 -279.307070 
-355.252920 -241.902610 
-364.447620 -264.443320 
-353.511420 -265.801820 
-360.174120 -251.578590 
-365.937210 -291.823010 
-367.376240 -257.339800 
-367.779550 -226.407080 
-372.090570 -266.596680 
-386.350960 -245.095200 
-367.256470 -254.179430 
-374.812010 -280.892920 
-362.130590 -285.457960 
-366.840240 -275.205750 
-373.234770 -282.299660 
-367.600050 -289.045500 
-365.578080 -277.527780 
-371.404310 -266.905110 
-375.355290 -272.352330 
-375.654520 -252.234540 
-382.532720 -260.578070 
-381.084860 -265.295090 
-366.752980 -248.868700 
-373.132380 -262.185160 
-377.442900 -267.396340 
-377.693840 -263.053820 
-373.535150 -281.933750 
-379.503360 -261.470240 
-376.515940 -262.157540 
-365.307000 -263.880370 
-358.895030 -259.754540 
-370.197460 -249.184400 
-353.638240 -260.826940 
-372.427540 -275.326390 
-361.002400 -265.007410 
-368.185040 -270.406190 
-358.274480 -255.292290 
-353.389610 -261.619520 
-380.326160 -275.611250 
-368.819030 -260.759470 
-374.688760 -268.802770 
-363.247660 -241.508650 
-378.019960 -257.511880 
-371.996490 -263.040750 
-385.162110 -273.771070 
-373.117650 -269.225750 
-368.855580 -263.427350 
-364.339300 -260.247450 
-361.990860 -263.050820 
-374.017340 -239.580620 
-361.415080 -250.824440 
-357.893710 -237.931380 
-362.121270 -257.723030 
-364.444030 -223.976110 
-355.491650 -256.799350 
-351.729530 -263.628440 
-357.072270 -271.417790 
-362.123290 -258.781840 
-346.241910 -270.995130 
-362.726900 -269.420170 
-371.031440 -254.042350 
-380.286540 -255.819720 
-366.231770 -233.006240 
-373.733610 -230.233380 
-380.306550 -242.603790 
-366.108720 -247.905640 
-368.484970 -258.920320 
-350.473370 -238.080530 
-348.104200 -253.135870 
-360.847760 -263.972210 
-390.239000 -272.872550 
-372.858490 -277.458810 
-367.659520 -272.808300 
-377.460410 -265.279160 
-379.691900 -232.643210 
-367.527640 -269.148230 
-385.310070 -253.593010 
-364.953180 -251.596490 
-373.122990 -238.417750 
-373.233710 -232.288540 
-366.924870 -254.963050 
-357.039020 -270.364830 
-372.607040 -265.902390 
-382.805300 -266.207230 
-377.347980 -251.727350 
-373.553720 -277.544670 
-364.827160 -283.498960 
-372.328840 -232.368940 
-361.363610 -243.382710 
-363.952410 -235.193570 
-362.491600 -250.681540 
-373.100100 -253.557930 
-361.366760 -260.449860 
-364.661520 -264.783750 
-385.383570 -267.207240 
-383.748630 -302.740990 
-392.312480 -281.155720 
-384.029630 -246.133460 
-393.976040 -269.487980 
-395.396750 -243.015040 
-374.039710 -227.734540 
-364.841420 -248.705200 
-376.109370 -255.601390 
-360.640050 -281.237280 
-366.400410 -272.787060 
-362.566550 -276.886400 
-367.962230 -272.308220 
-369.172480 -258.055630 
-368.802570 -291.768440 
-376.091100 -277.908690 
-378.312490 -239.084930 
-379.065730 -259.924000 
-380.495000 -243.187740 
-388.480780 -222.012980 
-371.238590 -251.673370 
-361.714670 -215.136210 
-370.715050 -239.929460 
-361.566140 -237.599490 
-366.039330 -260.016630 
-361.885570 -266.149350 
-379.729810 -272.716390 
-357.303480 -282.134960 
-369.152190 -249.156270 
-367.164540 -255.161420 
-372.897920 -249.924300 
-378.762060 -258.744250 
-394.291060 -264.079890 
-367.452700 -238.280840 
-365.245750 -236.588680 
-367.310440 -239.340140 
-375.552880 -259.802670 
-373.053440 -239.874510 
-370.490550 -258.326720 
-375.121150 -273.726270 
-384.511900 -257.696500 
-388.573990 -260.006590 
-385.067960 -266.725670 
-383.258310 -271.223600 
-397.000220 -257.069680 
-387.876090 -278.310750 
-383.063180 -275.856200 
-381.054680 -254.976350 
-356.209940 -289.054990 
-385.332100 -254.766680 
-364.431170 -272.726520 
-363.357360 -262.100420 
-367.012570 -265.121460 
-374.874230 -247.875100 
-359.660820 -236.078470 
-377.101880 -217.889550 
-371.078420 -235.547320 
-371.714900 -221.019870 
-361.454680 -257.606990 
-367.902240 -272.663560 
-365.033530 -280.992820 
-372.004810 -278.564360 
-367.851260 -281.313340 
-383.910340 -251.783850 
-374.277780 -251.173510 
-376.603990 -254.178500 
-382.569430 -237.062980 
-377.216080 -248.498970 
-377.849790 -271.763030 
-376.003370 -266.353530 
-377.888220 -257.480660 
-376.445680 -262.369930 
-388.571390 -278.839640 
-372.745020 -270.292440 
-382.476140 -257.371120 
-380.086690 -250.663200 
-388.727470 -243.358600 
-383.921210 -265.169220 
-370.932240 -237.145700 
-363.139420 -258.238460 
-362.647790 -221.682260 
-368.829260 -249.871540 
-367.621620 -268.002500 
-364.836990 -253.113120 
-363.528880 -277.117860 
-374.651290 -271.017470 
-378.936200 -260.612520 
-376.646400 -238.908070 
-371.784120 -270.309760 
-374.181900 -252.790100 
-369.435480 -247.158670 
-377.879470 -282.274840 
-371.202120 -242.055350 
-364.117880 -284.497020 
-361.299280 -255.045250 
-355.117930 -250.791830 
-374.479760 -267.842970 
-373.343720 -264.567930 
-370.932650 -258.782280 
-369.395900 -228.806020 
-370.714900 -252.125090 
-367.484290 -254.988140 
-375.576640 -223.010280 
-373.491530 -245.592040 
-373.578380 -248.105200 
-365.448810 -261.684750 
-378.145180 -256.248020 
-390.064820 -257.287830 
-384.989560 -267.894420 
-383.164940 -271.005470 
-380.183790 -283.972040 
-369.430530 -267.875360 
-362.156140 -250.680560 
-368.552480 -243.594580 
-371.820220 -233.682260 
-372.459660 -247.034130 
-371.055960 -241.387810 
-379.355610 -251.217720 
-373.157800 -244.181580 
-373.174850 -258.508680 
-386.349490 -286.589310 
-382.300910 -277.558630 
-370.070970 -279.262820 
-368.572560 -286.895240 
-365.495800 -257.023400 
-360.661810 -279.615390 
-368.504530 -249.074890 
-364.080240 -261.212970 
-366.649530 -256.911890 
-367.251270 -232.132590 
-362.590680 -264.813980 
-368.754010 -231.607300 
-366.151840 -290.270560 
-357.889090 -259.449320 
-373.435840 -266.134390 
-369.395020 -283.370640 
-377.424840 -260.854660 
-379.109760 -254.605160 
-382.374640 -243.969370 
-389.026780 -259.463440 
-376.804710 -254.867600 
-377.505440 -253.683070 
-379.990090 -265.349920 
-379.635840 -277.967660 
-371.007600 -274.432420 
-374.714660 -270.389050 
-370.266130 -264.190100 
-361.549230 -258.487370 
-363.248830 -250.200370 
-356.966470 -261.652140 
-376.174680 -253.930190 
-373.693410 -250.886990 
-353.342930 -244.198940 
-382.601660 -261.859040 
-382.170980 -265.440250 
-377.052690 -290.817210 
-382.713800 -255.229300 
-378.931860 -274.788220 
-387.010610 -283.306740 
-372.745990 -271.427950 
-382.818150 -266.673280 
-375.375850 -263.416100 
-366.775700 -234.306510 
-360.530220 -237.189160 
-374.223150 -245.193580 
-369.451480 -258.966060 
-375.977400 -260.732850 
-372.700340 -256.773780 
-363.997550 -287.153780 
-367.132190 -255.684020 
-365.125990 -257.783020 
-377.595120 -281.422760 
-369.597060 -246.504970 
-367.008240 -266.142950 
-368.642040 -244.048360 
-366.354560 -264.001480 
-370.884810 -248.877030 
-357.713740 -286.240140 
-368.847470 -265.369240 
-369.462570 -272.693460 
-368.583540 -285.307540 
-374.289160 -275.725270 
-373.675080 -294.782650 
-373.264820 -269.375510 
-371.998950 -258.608300 
-380.102300 -266.419600 
-376.526850 -259.724810 
-357.790960 -243.366010 
-368.496650 -231.098830 
-361.241550 -228.394310 
-356.640130 -292.034700 
-360.587530 -279.030170 
-360.274250 -253.878920 
-365.763070 -270.561500 
-381.216480 -265.511410 
-376.174050 -280.437290 
-370.152900 -284.102930 
-372.891270 -269.039300 
-376.200150 -272.584790 
-369.881260 -262.171800 
-370.426500 -290.102610 
-375.330850 -270.375850 
-366.872240 -269.009470 
-362.354800 -284.508320 
-364.744280 -270.740240 
-382.096910 -249.814240 
-377.582780 -245.908950 
-379.547120 -246.044550 
-380.941060 -249.577610 
-366.663880 -234.990520 
-354.194750 -250.405880 
-373.481610 -240.601870 
-368.646450 -252.698630 
-362.318850 -266.334490 
-370.611630 -230.237280 
-363.288350 -279.800340 
-367.073390 -270.532390 
-367.739720 -269.707800 
-373.255050 -250.024830 
-374.524150 -269.741520 
-372.259140 -258.574800 
-370.776030 -261.572450 
-371.828780 -251.270890 
-372.505700 -262.910960 
-372.317790 -284.835150 
-362.796780 -257.538840 
-367.938900 -268.903280 
-383.977760 -275.967090 
-377.653860 -257.340850 
-380.790520 -252.954240 
-386.814110 -285.682490 
-384.657160 -246.414810 
-385.369710 -260.319820 
-363.684520 -236.785950 
-376.230130 -241.878740 
-373.430160 -254.084580 
-363.496140 -255.236150 
-370.870240 -264.524030 
-367.953710 -250.252520 
-381.002120 -267.011320 
-385.946060 -271.841960 
-379.735050 -255.452260 
-383.106910 -260.418570 
-382.055490 -247.642370 
-368.650160 -243.187690 
-374.024310 -257.986410 
-372.892320 -247.452050 
-374.499390 -260.977210 
-371.440730 -280.604490 
-374.019120 -252.595080 
-369.690170 -247.544850 
-376.819180 -235.337520 
-365.051460 -227.017280 
-372.629850 -231.533050 
-355.384750 -253.937580 
-349.997360 -261.827900 
-363.238900 -227.923950 
-364.580070 -290.473080 
-368.289560 -263.392040 
-376.970090 -271.193780 
-374.317190 -282.667020 
-374.554380 -266.202320 
-376.244450 -220.005770 
-387.285740 -244.994160 
-377.990120 -234.586250 
-374.560760 -251.826940 
-371.220350 -242.241500 
-372.356820 -254.944010 
-368.625420 -264.897070 
-371.117960 -248.832210 
-364.522790 -256.753810 
-371.161250 -254.302310 
-363.442120 -278.465650 
-357.244620 -237.440660 
-356.161740 -263.220060 
-369.417920 -262.690960 
-375.516260 -283.807110 
-383.154340 -261.593350 
-382.745320 -286.616050 
-393.228330 -272.982480 
-372.486160 -249.327410 
-361.262010 -259.027760 
-377.363770 -264.939510 
-378.911080 -256.178910 
-366.183880 -268.087950 
-359.633310 -261.419590 
-379.347670 -271.376720 
-360.651920 -281.142090 
-364.068320 -284.453050 
-361.109300 -296.279450 
-365.760530 -271.374840 
-369.338300 -275.225320 
-371.024440 -255.871560 
-372.680350 -253.451810 
-390.297080 -263.033150 
-395.246660 -239.081570 
-377.100790 -252.308510 
-375.520860 -296.420220 
-383.828660 -244.343640 
-375.201650 -263.468230 
-368.744860 -274.358790 
-369.766600 -261.625030 
-363.947760 -258.727700 
-370.251830 -246.594590 
-367.021430 -238.403900 
-369.361780 -241.668960 
-374.668930 -236.735750 
-380.407920 -258.776060 
-381.416650 -259.673870 
-381.876530 -260.274620 
-374.771840 -259.441210 
-373.633740 -269.954690 
-358.732980 -276.288340 
-368.296920 -277.636530 
-357.366580 -286.228340 
-364.952000 -244.536260 
-379.872650 -290.000230 
-374.151510 -257.345370 
-385.799780 -248.386300 
-377.613000 -237.626890 
-385.463940 -244.173180 
-368.914860 -260.012460 
-369.730020 -237.917600 
-387.017410 -290.558070 
-372.890790 -257.182840 
-378.475170 -280.283440 
-376.975350 -269.786440 
-376.591210 -268.149290 
-370.715630 -252.358550 
-383.708120 -246.420290 
-382.560410 -237.876280 
-384.161000 -227.118200 
-391.364070 -242.274100 
-370.539510 -231.023260 
-364.920010 -240.093180 
-367.393570 -244.326680 
-350.549240 -242.695250 
-367.054050 -234.241470 
-359.668170 -272.347990 
-362.284340 -256.086290 
-374.910490 -248.023170 
-384.634570 -251.650390 
-378.118590 -282.658240 
-369.426870 -279.782510 
-383.717540 -270.417920 
-375.976680 -249.656180 
-366.892160 -286.411870 
-364.818540 -238.802110 
-368.327600 -277.661760 
-353.791690 -288.350200 
-372.980280 -273.563890 
-361.954230 -312.425510 
-378.095960 -291.419050 
-381.609600 -266.951420 
-371.691670 -294.627110 
-364.595770 -265.758720 
-374.368960 -278.249690 
-358.134710 -241.918710 
-361.229240 -240.149790 
-355.726060 -252.142490 
-366.742060 -251.025070 
-379.097660 -254.111830 
-373.746790 -246.722700 
-374.832840 -282.875340 
-381.342870 -275.502330 
-376.083240 -273.074340 
-369.218770 -285.708450 
-375.481210 -241.219640 
-375.621580 -252.096200 
-367.590760 -238.707880 
-362.654500 -236.730410 
-361.860950 -253.527520 
-371.243970 -246.493320 
-368.583290 -253.859450 
-364.646220 -240.821930 
-383.709670 -276.731990 
-388.088540 -264.190220 
-386.557360 -303.891620 
-377.494640 -287.001400 
-385.142930 -305.289360 
-371.442170 -288.480370 
-372.095570 -301.579150 
-362.717990 -287.322990 
-369.870710 -268.568030 
-370.012800 -266.861100 
-360.999310 -270.706600 
-376.359610 -279.745000 
-372.172460 -269.447790 
-362.049560 -250.719400 
-369.812070 -272.137930 
-371.889470 -268.407560 
-377.428930 -287.062690 
-377.194600 -282.647270 
-364.917910 -244.910790 
-373.649460 -239.275490 
-358.139840 -254.295040 
-393.635150 -249.811680 
-377.795100 -249.052900 
-379.182580 -238.271190 
-388.927010 -268.069740 
-379.287430 -271.441980 
-375.584200 -267.025820 
-381.047160 -269.117390 
-373.693730 -244.269440 
-380.223240 -262.965230 
-368.322430 -250.191850 
-368.332440 -261.262420 
-377.981280 -233.731990 
-378.144920 -222.925740 
-365.997830 -250.356190 
-385.204700 -243.051250 
-382.219410 -275.379470 
-374.534620 -268.327070 
-380.140180 -267.689810 
-377.025970 -263.672270 
-363.965730 -247.844160 
-386.529010 -279.524620 
-372.189210 -252.019170 
-366.871750 -241.593000 
-369.298940 -266.323630 
-360.795310 -243.908710 
-369.558720 -272.405790 
-364.185790 -274.122010 
-359.503780 -280.647420 
-352.932820 -276.918680 
-364.221830 -260.595510 
-366.726660 -256.643350 
-388.058840 -265.658580 
-382.278990 -276.712860 
-371.866780 -258.194460 
-383.535570 -242.476840 
-382.026010 -260.968490 
-368.770740 -249.479380 
-372.382960 -257.641290 
-359.423710 -247.772410 
-362.019490 -236.931170 
-359.662870 -243.585280 
-360.124400 -273.543100 
-367.898920 -264.554660 
-378.064540 -268.504160 
-380.185450 -262.877430 
-379.626860 -252.767230 
